transaction_id,date,product_name,category,quantity,unit_price,cost_price,discount_percent,region,payment_method
TXN-1895,2026-10-27,Notebook Set,Books & Stationery,1,265.31,239.23,0,North,Credit Card
TXN-2017,2026-10-27,Kurta Set,Clothing,4,2337.73,1304.66,25,South,Debit Card
TXN-1919,2026-10-27,Resistance Bands,Sports & Fitness,2,3716.66,2720.65,0,South,UPI
TXN-2004,2026-10-27,Formal Shirt,Clothing,1,2645.02,1744.93,0,West,Credit Card
TXN-1998,2026-10-27,Track Pants,Clothing,1,2616.9,1329.96,0,West,Debit Card
TXN-1997,2026-10-27,Water Bottle 1L,Home & Kitchen,2,2214.49,1425.2,0,South,Cash
TXN-1939,2026-10-27,Skipping Rope,Sports & Fitness,1,4619.97,3857.1,0,South,UPI
TXN-2188,2026-10-28,Bluetooth Speaker,Electronics,1,9841.13,7698.45,5,West,UPI
TXN-2083,2026-10-28,Sports Shoes,Sports & Fitness,3,440.04,264.46,0,East,Cash
TXN-2038,2026-10-28,Football,Sports & Fitness,2,1049.16,725.49,0,West,Debit Card
TXN-1873,2026-10-28,Cricket Bat,Sports & Fitness,2,760.14,532.33,5,North,Debit Card
TXN-2053,2026-10-28,Football,Sports & Fitness,1,2250.07,1255.96,0,South,Cash
TXN-2112,2026-10-28,Denim Jeans,Clothing,1,1459.29,1042.89,0,East,Cash
TXN-1892,2026-10-28,Sketch Pad,Books & Stationery,1,343.14,292.57,20,North,Credit Card
TXN-2117,2026-10-28,Webcam HD,Electronics,5,6685.34,5343.7,0,West,UPI
TXN-2064,2026-10-28,Mechanical Keyboard,Electronics,3,6067.98,5060.15,0,West,Cash
TXN-2135,2026-10-28,Storage Container Set,Home & Kitchen,1,2841.28,1809.86,15,West,Cash
TXN-2001,2026-10-28,Wireless Earbuds,Electronics,1,11055.91,7922.32,5,West,Credit Card
TXN-1900,2026-10-28,Storage Container Set,Home & Kitchen,3,1923.01,1032.91,0,West,UPI
TXN-1983,2026-10-28,Phone Stand,Electronics,1,3069.1,2518.15,5,West,UPI
TXN-1973,2026-10-28,Wireless Earbuds,Electronics,1,15285.73,13062.78,20,North,UPI
TXN-2159,2026-10-28,Power Bank 20000mAh,Electronics,1,10538.15,7380.69,5,West,Credit Card
TXN-1944,2026-10-28,Gym Gloves,Sports & Fitness,1,2697.88,2233.54,15,West,UPI
TXN-2340,2026-11-01,Linen Shirt,Clothing,3,2619.03,1625.02,0,North,UPI
TXN-2405,2026-11-01,Wireless Earbuds,Electronics,1,10642.58,7209.1,10,South,Credit Card
TXN-2350,2026-11-01,Gym Gloves,Sports & Fitness,1,3503.1,1957.15,5,South,Debit Card
TXN-2364,2026-11-01,Self-Help Book,Books & Stationery,1,252.68,244.33,5,North,Credit Card
TXN-2352,2026-11-01,USB-C Hub,Electronics,1,1263.24,1131.06,0,North,UPI
TXN-2324,2026-11-01,Beard Oil,Beauty & Personal Care,2,482.2,172.19,5,North,Credit Card
TXN-2400,2026-11-01,Face Mask Pack,Beauty & Personal Care,2,1089.09,419.81,25,West,Credit Card
TXN-2210,2026-11-01,Dumbbells 5kg,Sports & Fitness,1,1782.66,1046.16,0,West,Credit Card
TXN-2497,2026-11-01,Dumbbells 5kg,Sports & Fitness,2,373.91,317.43,5,South,UPI
TXN-2326,2026-11-01,Bedsheet Set,Home & Kitchen,5,2757.37,1475.3,10,South,UPI
TXN-2425,2026-11-01,Mechanical Keyboard,Electronics,2,15281.63,11567.4,0,East,Credit Card
TXN-2196,2026-11-01,Planner 2024,Books & Stationery,2,699.95,699.01,5,West,Debit Card
TXN-2512,2026-11-01,Cotton T-Shirt,Clothing,1,929.69,521.36,0,North,Credit Card
TXN-2252,2026-11-01,Hoodie,Clothing,2,3018.16,1527.0,10,South,Debit Card
TXN-2469,2026-11-01,Formal Shirt,Clothing,2,1512.76,1132.93,5,West,Debit Card
TXN-2496,2026-11-01,Denim Jeans,Clothing,1,2592.35,1252.67,0,North,Credit Card
TXN-2491,2026-11-02,Cotton T-Shirt,Clothing,1,2267.98,1503.88,0,South,Credit Card
TXN-2263,2026-11-02,Track Pants,Clothing,4,2671.21,1928.22,0,East,Debit Card
TXN-2254,2026-11-02,Denim Jeans,Clothing,1,2816.74,1298.67,5,North,Net Banking
TXN-2471,2026-11-02,Wall Clock,Home & Kitchen,2,2687.19,1557.99,0,South,Cash
TXN-2240,2026-11-02,Sketch Pad,Books & Stationery,1,398.28,363.44,20,North,Credit Card
TXN-2351,2026-11-02,Gaming Mouse,Electronics,1,12978.95,9184.97,5,South,UPI
TXN-2368,2026-11-02,Shampoo 500ml,Beauty & Personal Care,5,1014.86,471.62,0,North,Credit Card
TXN-2367,2026-11-02,Self-Help Book,Books & Stationery,1,124.83,109.48,10,North,UPI
TXN-2378,2026-11-02,Phone Stand,Electronics,1,13430.9,10617.88,0,East,UPI
TXN-2334,2026-11-03,Shampoo 500ml,Beauty & Personal Care,1,1224.98,525.46,0,South,Net Banking
TXN-2237,2026-11-03,Formal Shirt,Clothing,3,906.05,662.28,5,South,Credit Card
TXN-2189,2026-11-03,Cargo Pants,Clothing,2,2192.39,1526.59,25,South,UPI
TXN-2255,2026-11-03,Gym Gloves,Sports & Fitness,3,4305.24,3594.66,15,North,Credit Card
TXN-2260,2026-11-03,Track Pants,Clothing,1,887.53,602.68,10,South,UPI
TXN-2376,2026-11-03,Mechanical Keyboard,Electronics,1,2828.64,2425.32,10,North,Cash
TXN-2269,2026-11-03,Denim Jeans,Clothing,1,490.94,279.03,5,East,Cash
TXN-2271,2026-11-03,Lip Balm Set,Beauty & Personal Care,2,387.18,173.23,0,North,Debit Card
TXN-2286,2026-11-03,Polo T-Shirt,Clothing,2,3102.4,1741.74,0,West,Debit Card
TXN-2333,2026-11-03,Cricket Bat,Sports & Fitness,4,1993.09,1611.69,0,North,UPI
TXN-2488,2026-11-03,Gaming Mouse,Electronics,2,1589.85,1274.55,5,North,Cash
TXN-2302,2026-11-03,Mechanical Keyboard,Electronics,2,14471.4,10333.79,20,East,UPI
TXN-2416,2026-11-03,Bluetooth Speaker,Electronics,4,11601.19,9152.0,10,North,Credit Card
TXN-2411,2026-11-03,Gaming Mouse,Electronics,1,8564.47,6982.51,15,South,Credit Card
TXN-2198,2026-11-03,Track Pants,Clothing,3,1849.11,1008.66,15,West,UPI
TXN-2354,2026-11-03,Cotton T-Shirt,Clothing,2,445.28,228.64,0,East,UPI
TXN-2408,2026-11-03,Sketch Pad,Books & Stationery,1,816.73,778.95,0,West,UPI
TXN-2213,2026-11-03,Sketch Pad,Books & Stationery,2,382.94,384.37,0,South,Cash
TXN-2401,2026-11-03,Track Pants,Clothing,1,3447.83,2153.92,0,South,Credit Card
TXN-2293,2026-11-04,Chopping Board,Home & Kitchen,1,2906.36,1688.27,5,West,UPI
TXN-2358,2026-11-04,Water Bottle 1L,Home & Kitchen,1,1271.59,741.05,5,South,Credit Card
TXN-2424,2026-11-04,Self-Help Book,Books & Stationery,1,757.36,668.05,0,North,Cash
TXN-2377,2026-11-04,Polo T-Shirt,Clothing,2,534.55,330.25,25,South,Credit Card
TXN-2470,2026-11-04,Cushion Covers,Home & Kitchen,1,2168.96,1431.13,0,East,Credit Card
TXN-2322,2026-11-04,Cushion Covers,Home & Kitchen,1,1038.25,720.3,25,West,Cash
TXN-2298,2026-11-04,Lip Balm Set,Beauty & Personal Care,1,797.72,554.5,15,West,UPI
TXN-2372,2026-11-04,Denim Jeans,Clothing,2,2510.58,1368.96,0,East,Cash
TXN-2208,2026-11-04,Cricket Bat,Sports & Fitness,1,3958.53,2554.62,25,South,Credit Card
TXN-2514,2026-11-04,Cotton T-Shirt,Clothing,2,912.24,598.04,10,West,Debit Card
TXN-2505,2026-11-04,Bedsheet Set,Home & Kitchen,1,2565.85,1353.11,5,West,Credit Card
TXN-2487,2026-11-05,Lip Balm Set,Beauty & Personal Care,1,1471.55,969.04,15,North,Credit Card
TXN-2319,2026-11-05,Smart Watch,Electronics,1,3309.13,2158.85,0,South,Debit Card
TXN-2479,2026-11-05,Face Mask Pack,Beauty & Personal Care,2,307.72,170.51,5,South,Net Banking
TXN-2513,2026-11-05,Portable Monitor,Electronics,2,9507.82,7538.45,20,South,Credit Card
TXN-2406,2026-11-05,Smart Watch,Electronics,1,10410.58,7481.75,5,South,Net Banking
TXN-2336,2026-11-05,Cargo Pants,Clothing,4,3474.06,1820.66,0,South,UPI
TXN-2197,2026-11-05,Formal Shirt,Clothing,2,3091.95,2259.85,5,West,Credit Card
TXN-2463,2026-11-05,Highlighter Set,Books & Stationery,1,801.86,646.72,0,South,Credit Card
TXN-2387,2026-11-05,Denim Jeans,Clothing,1,1656.13,1129.21,15,West,Credit Card
TXN-2209,2026-11-06,Portable Monitor,Electronics,1,14855.04,12949.82,15,West,Cash
TXN-2504,2026-11-06,Pen Set Premium,Books & Stationery,1,413.35,309.67,0,East,Credit Card
TXN-2337,2026-11-06,Planner 2024,Books & Stationery,1,685.58,630.12,0,North,Net Banking
TXN-2323,2026-11-06,Formal Shirt,Clothing,2,2094.1,1371.18,10,North,UPI
TXN-2231,2026-11-06,Polo T-Shirt,Clothing,4,3154.75,1635.21,0,East,Net Banking
TXN-2300,2026-11-06,LED Desk Lamp,Home & Kitchen,1,1095.62,580.58,10,North,Credit Card
TXN-2426,2026-11-06,Hair Serum,Beauty & Personal Care,1,826.87,427.72,5,North,Net Banking
TXN-2191,2026-11-06,Track Pants,Clothing,1,2541.02,1229.65,10,East,Debit Card
TXN-2475,2026-11-06,Notebook Set,Books & Stationery,2,890.75,920.18,20,South,UPI
TXN-2434,2026-11-07,Kurta Set,Clothing,1,861.18,640.17,0,South,UPI
TXN-2361,2026-11-07,Lip Balm Set,Beauty & Personal Care,2,1192.22,477.48,15,South,Debit Card
TXN-2204,2026-11-07,Non-Stick Pan,Home & Kitchen,1,1436.82,972.6,0,North,UPI
TXN-2192,2026-11-07,Football,Sports & Fitness,2,3561.43,2756.81,20,East,Debit Card
TXN-2454,2026-11-07,Mechanical Keyboard,Electronics,1,8856.41,8085.96,0,West,Credit Card
TXN-2249,2026-11-07,Skipping Rope,Sports & Fitness,1,824.56,532.37,10,West,UPI
TXN-2292,2026-11-07,Cotton T-Shirt,Clothing,2,2859.65,2116.1,0,South,UPI
TXN-2268,2026-11-07,Beard Oil,Beauty & Personal Care,1,986.46,681.52,0,North,Net Banking
TXN-2310,2026-11-07,Smart Watch,Electronics,1,3182.82,2185.24,0,North,Cash
TXN-2220,2026-11-08,Notebook Set,Books & Stationery,1,239.75,207.15,5,South,UPI
TXN-2306,2026-11-08,Planner 2024,Books & Stationery,1,647.13,483.97,15,West,Credit Card
TXN-2391,2026-11-08,Hair Serum,Beauty & Personal Care,1,429.74,202.42,0,South,Debit Card
TXN-2389,2026-11-08,Sketch Pad,Books & Stationery,1,526.9,399.21,15,South,Net Banking
TXN-2349,2026-11-08,Storage Container Set,Home & Kitchen,1,286.85,182.49,0,North,Debit Card
TXN-2371,2026-11-08,Sunscreen SPF50,Beauty & Personal Care,4,1234.8,480.01,10,South,Credit Card
TXN-2369,2026-11-08,Gaming Mouse,Electronics,5,4441.71,2968.24,10,South,UPI
TXN-2313,2026-11-08,Power Bank 20000mAh,Electronics,1,10877.04,7231.77,10,South,UPI
TXN-2436,2026-11-08,Resistance Bands,Sports & Fitness,2,676.77,472.44,0,North,Credit Card
TXN-2481,2026-11-08,Sports Shoes,Sports & Fitness,2,3660.79,2716.76,0,West,Cash
TXN-2257,2026-11-08,Skipping Rope,Sports & Fitness,2,865.44,506.83,10,West,Credit Card
TXN-2478,2026-11-08,LED Desk Lamp,Home & Kitchen,1,2779.04,2184.54,0,North,UPI
TXN-2244,2026-11-08,Pen Set Premium,Books & Stationery,2,498.52,516.43,5,North,UPI
TXN-2452,2026-11-08,Pen Set Premium,Books & Stationery,3,406.5,420.52,0,North,Net Banking
TXN-2472,2026-11-09,Mechanical Keyboard,Electronics,3,9369.05,8101.61,20,North,Cash
TXN-2258,2026-11-09,Beard Oil,Beauty & Personal Care,1,333.84,148.99,10,East,Debit Card
TXN-2202,2026-11-09,Bluetooth Speaker,Electronics,1,7801.65,5478.08,15,North,Credit Card
TXN-2335,2026-11-09,Gaming Mouse,Electronics,1,10568.74,9011.22,0,South,Cash
TXN-2507,2026-11-09,Self-Help Book,Books & Stationery,1,374.71,278.66,0,East,UPI
TXN-2500,2026-11-09,Cotton T-Shirt,Clothing,1,572.95,325.4,0,West,Debit Card
TXN-2217,2026-11-09,Football,Sports & Fitness,1,267.89,156.9,25,North,Cash
TXN-2492,2026-11-09,Resistance Bands,Sports & Fitness,1,3318.86,1944.8,0,East,Net Banking
TXN-2219,2026-11-09,Dumbbells 5kg,Sports & Fitness,3,1530.01,986.63,0,East,Credit Card
TXN-2251,2026-11-09,Moisturizer,Beauty & Personal Care,1,655.65,294.35,0,East,Cash
TXN-2510,2026-11-09,Portable Monitor,Electronics,1,7786.85,7123.01,10,North,Debit Card
TXN-2232,2026-11-09,Portable Monitor,Electronics,2,2745.79,2517.11,0,East,UPI
TXN-2467,2026-11-09,Football,Sports & Fitness,1,1654.42,1271.88,0,West,Cash
TXN-2283,2026-11-09,Track Pants,Clothing,1,2893.09,1456.26,0,North,UPI
TXN-2288,2026-11-09,Notebook Set,Books & Stationery,2,454.12,295.49,5,South,UPI
TXN-2453,2026-11-10,Cricket Bat,Sports & Fitness,3,4462.17,3301.52,0,North,Debit Card
TXN-2316,2026-11-10,Gym Gloves,Sports & Fitness,2,2520.52,1390.03,0,North,UPI
TXN-2480,2026-11-10,Football,Sports & Fitness,1,1146.77,782.63,0,South,UPI
TXN-2285,2026-11-10,Power Bank 20000mAh,Electronics,3,9626.02,7057.59,15,South,Cash
TXN-2423,2026-11-10,Kurta Set,Clothing,2,1165.34,623.74,0,South,UPI
TXN-2279,2026-11-10,Smart Watch,Electronics,2,14655.37,11705.88,0,North,Credit Card
TXN-2498,2026-11-10,Storage Container Set,Home & Kitchen,2,925.3,688.54,0,North,UPI
TXN-2304,2026-11-10,Kurta Set,Clothing,1,2008.51,1425.36,0,West,Debit Card
TXN-2320,2026-11-10,Moisturizer,Beauty & Personal Care,2,1162.68,798.93,0,South,UPI
TXN-2233,2026-11-10,Portable Monitor,Electronics,1,11678.97,10260.63,5,East,Net Banking
TXN-2384,2026-11-10,Highlighter Set,Books & Stationery,2,695.64,705.12,0,North,UPI
TXN-2356,2026-11-10,Mechanical Keyboard,Electronics,1,871.34,625.38,20,South,Credit Card
TXN-2441,2026-11-10,Shampoo 500ml,Beauty & Personal Care,1,786.74,495.46,0,South,Debit Card
TXN-2325,2026-11-11,Formal Shirt,Clothing,1,1143.95,638.99,5,South,Credit Card
TXN-2464,2026-11-11,Shampoo 500ml,Beauty & Personal Care,1,373.8,204.35,15,South,Cash
TXN-2484,2026-11-11,Formal Shirt,Clothing,1,563.76,390.41,0,West,UPI
TXN-2305,2026-11-11,USB-C Hub,Electronics,1,3707.44,2998.51,0,West,Credit Card
TXN-2245,2026-11-11,Notebook Set,Books & Stationery,1,185.92,169.86,0,East,Debit Card
TXN-2459,2026-11-11,Cricket Bat,Sports & Fitness,1,4219.03,2499.77,0,West,Debit Card
TXN-2221,2026-11-11,Storage Container Set,Home & Kitchen,2,723.08,467.3,0,East,UPI
TXN-2413,2026-11-11,Storage Container Set,Home & Kitchen,1,426.66,273.51,10,South,Debit Card
TXN-2382,2026-11-12,Cargo Pants,Clothing,2,1735.08,923.28,0,South,Debit Card
TXN-2207,2026-11-12,USB-C Hub,Electronics,1,7367.94,5358.33,0,South,Cash
TXN-2455,2026-11-12,Wireless Earbuds,Electronics,1,15770.29,10662.82,0,North,Cash
TXN-2499,2026-11-12,Power Bank 20000mAh,Electronics,3,9797.78,8233.82,0,South,Credit Card
TXN-2228,2026-11-12,Face Mask Pack,Beauty & Personal Care,2,380.95,252.77,10,South,Debit Card
TXN-2428,2026-11-12,Wireless Earbuds,Electronics,1,14001.35,12805.02,0,North,Credit Card
TXN-2289,2026-11-12,Portable Monitor,Electronics,1,14327.11,11109.85,15,East,UPI
TXN-2357,2026-11-12,Winter Jacket,Clothing,2,2842.25,2023.8,25,North,UPI
TXN-2256,2026-11-13,Self-Help Book,Books & Stationery,2,187.94,151.27,20,East,Debit Card
TXN-2373,2026-11-13,Skipping Rope,Sports & Fitness,1,3520.92,2779.82,5,North,Net Banking
TXN-2294,2026-11-13,Kurta Set,Clothing,2,1647.53,1141.72,0,West,UPI
TXN-2339,2026-11-13,Pen Set Premium,Books & Stationery,2,628.7,530.41,0,West,Credit Card
TXN-2301,2026-11-13,Cricket Bat,Sports & Fitness,1,863.34,522.26,0,South,Debit Card
TXN-2247,2026-11-13,Pen Set Premium,Books & Stationery,1,698.67,580.82,0,North,UPI
TXN-2474,2026-11-13,Webcam HD,Electronics,2,13820.75,10997.13,0,North,Credit Card
TXN-2227,2026-11-13,Dumbbells 5kg,Sports & Fitness,2,968.28,754.14,10,North,Debit Card
TXN-2290,2026-11-13,Football,Sports & Fitness,4,4748.46,3680.55,20,North,Credit Card
TXN-2506,2026-11-13,Bedsheet Set,Home & Kitchen,1,506.39,363.22,10,North,Net Banking
TXN-2206,2026-11-13,Chopping Board,Home & Kitchen,2,1148.14,701.67,10,West,UPI
TXN-2270,2026-11-13,Face Mask Pack,Beauty & Personal Care,1,763.9,306.98,0,East,Credit Card
TXN-2199,2026-11-13,Sports Shoes,Sports & Fitness,1,732.02,408.96,0,West,Net Banking
TXN-2355,2026-11-13,Dumbbells 5kg,Sports & Fitness,1,2653.51,1949.12,10,East,Credit Card
TXN-2267,2026-11-13,Smart Watch,Electronics,2,4200.49,2939.9,0,West,Cash
TXN-2347,2026-11-14,Beard Oil,Beauty & Personal Care,2,168.16,91.91,25,South,Net Banking
TXN-2359,2026-11-14,Gaming Mouse,Electronics,1,5234.28,4098.26,5,South,Credit Card
TXN-2438,2026-11-14,Sketch Pad,Books & Stationery,1,666.84,708.47,0,South,UPI
TXN-2265,2026-11-14,Notebook Set,Books & Stationery,1,357.66,314.86,0,East,Credit Card
TXN-2282,2026-11-14,Wireless Earbuds,Electronics,2,9840.42,6968.94,5,North,Cash
TXN-2394,2026-11-14,Cargo Pants,Clothing,1,2403.05,1306.96,5,South,UPI
TXN-2261,2026-11-14,Bluetooth Speaker,Electronics,1,11425.91,9650.24,0,East,Credit Card
TXN-2332,2026-11-14,Shampoo 500ml,Beauty & Personal Care,1,1077.01,584.07,5,South,UPI
TXN-2432,2026-11-14,Self-Help Book,Books & Stationery,1,603.85,435.65,5,North,UPI
TXN-2440,2026-11-14,Wall Clock,Home & Kitchen,2,808.77,593.96,0,South,UPI
TXN-2449,2026-11-14,Smart Watch,Electronics,1,14235.69,12797.44,0,West,UPI
TXN-2490,2026-11-14,Moisturizer,Beauty & Personal Care,1,459.02,165.02,0,East,Net Banking
TXN-2388,2026-11-14,LED Desk Lamp,Home & Kitchen,1,557.55,306.62,0,South,Credit Card
TXN-2273,2026-11-14,Hoodie,Clothing,2,1424.64,957.63,0,East,Cash
TXN-2485,2026-11-15,Hoodie,Clothing,3,1976.35,935.67,25,North,Net Banking
TXN-2445,2026-11-15,Polo T-Shirt,Clothing,1,1831.46,1330.67,5,West,UPI
TXN-2296,2026-11-15,USB-C Hub,Electronics,1,11960.51,7966.52,0,West,Credit Card
TXN-2344,2026-11-15,Yoga Mat,Sports & Fitness,3,2222.34,1351.26,10,East,Net Banking
TXN-2422,2026-11-15,Water Bottle 1L,Home & Kitchen,4,969.76,511.4,0,West,UPI
TXN-2272,2026-11-15,Wireless Earbuds,Electronics,1,12066.22,8096.34,0,South,Credit Card
TXN-2404,2026-11-15,LED Desk Lamp,Home & Kitchen,1,1141.72,700.1,5,North,Debit Card
TXN-2399,2026-11-15,Cotton T-Shirt,Clothing,1,2543.9,1365.15,0,North,Credit Card
TXN-2397,2026-11-15,Resistance Bands,Sports & Fitness,1,2787.63,2137.03,0,South,Net Banking
TXN-2308,2026-11-15,Mechanical Keyboard,Electronics,1,7334.08,6554.83,0,West,Cash
TXN-2415,2026-11-16,Water Bottle 1L,Home & Kitchen,1,2561.29,1720.92,15,South,UPI
TXN-2448,2026-11-16,Face Mask Pack,Beauty & Personal Care,2,383.69,202.39,5,East,UPI
TXN-2374,2026-11-16,Wall Clock,Home & Kitchen,5,405.8,319.89,5,South,Credit Card
TXN-2392,2026-11-16,Chopping Board,Home & Kitchen,1,860.48,658.21,15,West,UPI
TXN-2509,2026-11-16,Lip Balm Set,Beauty & Personal Care,2,203.54,118.97,0,East,Credit Card
TXN-2365,2026-11-16,Cricket Bat,Sports & Fitness,1,577.74,486.85,0,South,Debit Card
TXN-2327,2026-11-16,Planner 2024,Books & Stationery,1,330.58,216.5,20,East,UPI
TXN-2330,2026-11-16,Power Bank 20000mAh,Electronics,1,14509.22,12422.37,0,South,Debit Card
TXN-2195,2026-11-17,Smart Watch,Electronics,1,7267.08,5874.35,0,North,UPI
TXN-2238,2026-11-17,Power Bank 20000mAh,Electronics,2,9804.08,8798.38,0,West,UPI
TXN-2246,2026-11-17,Cricket Bat,Sports & Fitness,1,2964.69,2016.41,5,South,Debit Card
TXN-2360,2026-11-17,Bedsheet Set,Home & Kitchen,4,2715.42,1429.85,20,West,Credit Card
TXN-2250,2026-11-17,Hoodie,Clothing,1,2071.46,1498.76,0,West,Credit Card
TXN-2420,2026-11-17,Webcam HD,Electronics,2,8864.69,7910.32,0,North,Credit Card
TXN-2341,2026-11-17,Cargo Pants,Clothing,2,2517.33,1492.46,0,North,Cash
TXN-2276,2026-11-17,Football,Sports & Fitness,2,4033.48,2240.46,0,North,UPI
TXN-2390,2026-11-17,Mechanical Keyboard,Electronics,3,12642.55,9960.36,5,North,UPI
TXN-2317,2026-11-17,Mechanical Keyboard,Electronics,4,8478.2,7731.11,5,North,Credit Card
TXN-2328,2026-11-18,Denim Jeans,Clothing,1,1224.06,809.16,0,East,UPI
TXN-2427,2026-11-18,Wall Clock,Home & Kitchen,2,1000.31,613.03,0,West,Debit Card
TXN-2203,2026-11-18,Water Bottle 1L,Home & Kitchen,1,1922.12,1326.98,5,East,Cash
TXN-2266,2026-11-18,Beard Oil,Beauty & Personal Care,1,839.75,579.42,0,West,Credit Card
TXN-2462,2026-11-18,Storage Container Set,Home & Kitchen,1,2618.5,1693.83,5,West,Credit Card
TXN-2468,2026-11-18,Wall Clock,Home & Kitchen,1,1263.06,928.83,15,South,Credit Card
TXN-2295,2026-11-18,Pen Set Premium,Books & Stationery,1,634.68,628.24,20,North,Cash
TXN-2502,2026-11-19,Cotton T-Shirt,Clothing,2,617.03,373.31,0,South,Debit Card
TXN-2280,2026-11-19,Hoodie,Clothing,1,720.83,355.2,10,West,Credit Card
TXN-2450,2026-11-19,Highlighter Set,Books & Stationery,1,589.88,575.56,5,East,Credit Card
TXN-2299,2026-11-19,Kurta Set,Clothing,2,891.49,471.44,0,South,Cash
TXN-2200,2026-11-19,Track Pants,Clothing,1,3346.61,2233.48,0,East,Credit Card
TXN-2262,2026-11-19,Chopping Board,Home & Kitchen,4,2542.52,1903.5,0,East,Debit Card
TXN-2312,2026-11-19,USB-C Hub,Electronics,1,14726.99,13121.2,25,North,Debit Card
TXN-2414,2026-11-19,Bedsheet Set,Home & Kitchen,1,2266.52,1178.43,25,East,Credit Card
TXN-2314,2026-11-19,Sports Shoes,Sports & Fitness,2,4640.7,3909.18,0,North,Cash
TXN-2412,2026-11-19,Moisturizer,Beauty & Personal Care,1,1095.33,749.8,0,South,Cash
TXN-2482,2026-11-19,Denim Jeans,Clothing,4,2243.86,1314.06,0,East,Cash
TXN-2493,2026-11-19,Football,Sports & Fitness,1,3795.75,2249.23,5,South,UPI
TXN-2224,2026-11-19,Chopping Board,Home & Kitchen,4,2062.57,1613.39,0,South,Cash
TXN-2375,2026-11-19,Dumbbells 5kg,Sports & Fitness,1,2249.54,1837.76,5,North,Net Banking
TXN-2381,2026-11-19,Power Bank 20000mAh,Electronics,2,5648.86,4688.5,0,North,UPI
TXN-2329,2026-11-19,Non-Stick Pan,Home & Kitchen,2,585.5,327.51,0,East,Net Banking
TXN-2461,2026-11-20,Webcam HD,Electronics,1,851.33,572.37,0,South,Credit Card
TXN-2395,2026-11-20,Gym Gloves,Sports & Fitness,1,4892.67,3532.25,0,East,Debit Card
TXN-2277,2026-11-20,Gym Gloves,Sports & Fitness,3,2616.08,1558.5,5,East,UPI
TXN-2379,2026-11-20,Storage Container Set,Home & Kitchen,1,810.66,473.48,5,North,Credit Card
TXN-2443,2026-11-20,Bluetooth Speaker,Electronics,1,12687.4,9494.08,5,North,Cash
TXN-2331,2026-11-20,Polo T-Shirt,Clothing,1,1845.12,888.35,0,West,Cash
TXN-2278,2026-11-20,Highlighter Set,Books & Stationery,1,320.78,205.87,0,East,Net Banking
TXN-2473,2026-11-20,Non-Stick Pan,Home & Kitchen,1,740.3,559.88,20,North,Credit Card
TXN-2410,2026-11-20,Highlighter Set,Books & Stationery,2,844.64,642.55,0,West,Net Banking
TXN-2236,2026-11-20,Planner 2024,Books & Stationery,1,655.94,694.16,0,East,Credit Card
TXN-2234,2026-11-20,Phone Stand,Electronics,1,4130.84,2982.55,0,North,Net Banking
TXN-2348,2026-11-20,Phone Stand,Electronics,1,15702.02,10222.63,25,South,UPI
TXN-2275,2026-11-21,USB-C Hub,Electronics,2,13127.85,11803.0,0,South,UPI
TXN-2353,2026-11-21,Sketch Pad,Books & Stationery,1,357.29,377.27,15,West,UPI
TXN-2447,2026-11-21,USB-C Hub,Electronics,1,5516.02,4980.75,0,West,Credit Card
TXN-2457,2026-11-21,Winter Jacket,Clothing,1,1274.2,886.04,5,North,Cash
TXN-2460,2026-11-21,Planner 2024,Books & Stationery,4,327.16,230.18,10,North,Credit Card
TXN-2386,2026-11-21,Water Bottle 1L,Home & Kitchen,3,1391.9,1071.69,0,South,Credit Card
TXN-2242,2026-11-21,Bluetooth Speaker,Electronics,1,4478.01,3252.03,0,South,Cash
TXN-2495,2026-11-21,Storage Container Set,Home & Kitchen,2,1062.85,737.12,0,East,UPI
TXN-2456,2026-11-21,Cotton T-Shirt,Clothing,1,1127.8,548.66,5,North,UPI
TXN-2205,2026-11-21,Highlighter Set,Books & Stationery,1,815.73,758.0,10,South,Debit Card
TXN-2223,2026-11-21,Formal Shirt,Clothing,1,3419.24,1714.42,20,North,UPI
TXN-2418,2026-11-21,Bluetooth Speaker,Electronics,2,2293.33,2038.39,0,North,Debit Card
TXN-2398,2026-11-22,Gaming Mouse,Electronics,1,10921.14,8577.44,0,South,UPI
TXN-2508,2026-11-22,Cargo Pants,Clothing,1,1487.53,728.37,0,North,UPI
TXN-2303,2026-11-22,Kurta Set,Clothing,1,1750.4,795.34,10,North,UPI
TXN-2458,2026-11-22,Cushion Covers,Home & Kitchen,2,2718.13,1848.97,0,South,Net Banking
TXN-2501,2026-11-22,Water Bottle 1L,Home & Kitchen,2,2943.7,2231.96,0,South,Cash
TXN-2274,2026-11-22,LED Desk Lamp,Home & Kitchen,2,1309.3,912.62,25,West,UPI
TXN-2321,2026-11-22,Polo T-Shirt,Clothing,2,2284.02,1638.91,20,South,Net Banking
TXN-2402,2026-11-22,Cargo Pants,Clothing,1,3179.59,2106.56,0,South,UPI
TXN-2407,2026-11-22,Wireless Earbuds,Electronics,2,9875.29,8424.95,5,South,UPI
TXN-2259,2026-11-22,Resistance Bands,Sports & Fitness,1,1735.45,1110.49,15,South,UPI
TXN-2435,2026-11-22,Non-Stick Pan,Home & Kitchen,1,450.79,250.72,0,North,UPI
TXN-2430,2026-11-22,Sports Shoes,Sports & Fitness,1,3843.75,3163.96,20,North,Net Banking
